tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz
1,1,1,1,1,0,0.61,-0.02,0.74,312.24,-166.08,-287.25,0
1,1,1,1,1,0,0.59,-0.07,0.65,283.22,-1132.46,-254.20,0
1,1,1,1,1,0,0.41,-0.04,0.64,-554.58,-3131.95,154.21,0
1,1,1,1,1,0,0.11,0.05,0.86,-239.37,-5914.59,-202.09,0
1,1,1,1,1,0,-0.26,0.09,1.10,589.32,-2336.52,-363.29,0
1,1,1,1,1,0,-0.22,-0.03,0.85,496.11,478.32,-99.14,0
1,1,1,1,1,0,-0.17,-0.05,0.84,99.77,-12.07,-58.89,0
1,1,1,1,1,0,-0.21,0.01,0.82,-1534.73,-309.70,-58.89,0
1,1,1,1,1,0,-0.13,0.09,0.95,-3581.89,288.09,1129.49,0
1,1,1,1,1,0,0.04,0.52,0.82,-3652.21,2082.11,1269.09,0
1,1,1,1,1,0,-0.09,0.59,0.84,-371.13,-855.17,-71.39,0
1,1,1,1,1,0,-0.16,0.55,0.73,890.12,-38.55,-128.16,0
1,1,1,1,1,0,-0.15,0.50,0.80,3701.57,-623.42,-628.72,0
1,1,1,1,1,0,-0.12,0.16,0.86,6664.48,-163.96,-529.16,0
1,1,1,1,1,0,-0.11,-0.19,0.69,4229.46,1611.41,478.74,0
1,1,1,1,1,0,-0.08,-0.30,0.84,-819.79,-638.68,-50.84,0
1,1,1,1,1,0,-0.12,-0.33,0.78,-152.10,-548.44,-302.07,0
1,1,1,1,1,0,-0.15,-0.21,0.76,-2172.98,-168.20,192.56,0
1,1,1,1,1,0,-0.01,0.05,0.87,-4562.04,2385.45,510.94,0
1,1,1,1,1,0,0.04,0.24,0.81,-3682.08,832.72,-12.50,0
1,1,1,1,1,0,0.09,0.53,0.83,-575.76,-256.11,25.63,0
1,1,1,1,1,0,0.06,0.49,0.79,527.89,101.04,-174.55,0
1,1,1,1,1,0,0.07,0.47,0.86,1230.33,-174.13,-38.34,0

1,1,1,1,1,0,0.02,0.38,0.91,4078.00,-399.94,-493.99,0
1,1,1,1,1,0,0.12,0.18,0.77,6443.75,567.71,-910.25,0
1,1,1,1,1,0,0.02,-0.25,0.68,1189.65,-509.67,110.79,0
1,1,1,1,1,0,0.05,-0.25,0.89,-1308.07,125.83,-43.00,0
1,1,1,1,1,0,0.05,-0.22,0.95,-450.15,-54.44,-117.99,0
1,1,1,1,1,0,-0.05,-0.25,0.93,-701.17,1327.56,825.94,0
1,1,1,1,1,0,0.16,-0.04,0.97,-921.26,5145.43,1114.67,6
1,1,1,1,1,1,0.43,-0.06,0.12,-837.80,4327.54,635.92,0
1,1,1,1,1,0,0.72,0.06,0.87,184.93,-929.31,-200.18,0
1,1,1,1,1,0,0.62,0.02,0.69,344.65,-378.12,-219.25,0
1,1,1,1,1,0,0.60,0.00,0.64,260.77,-894.99,-289.58,0
1,1,1,1,1,0,0.35,0.05,0.65,-31.35,-5067.89,-728.07,0
1,1,1,1,1,0,-0.03,0.01,1.08,-359.27,-6941.13,-167.14,0
1,1,1,0,1,0,-0.28,0.12,1.04,160.99,-858.35,-240.85,0
1,1,1,0,1,0,-0.30,0.02,0.87,217.55,340.63,34.32,0
1,1,1,1,1,0,-0.27,0.02,0.92,152.73,668.97,194.25,0
1,1,1,0,1,0,-0.22,0.09,1.00,45.12,3383.19,639.95,0
1,1,1,1,1,0,0.06,0.14,0.94,205.69,5892.56,-344.23,0
1,1,1,1,1,1,0.44,0.00,0.32,647.79,2982.19,12.92,0
1,1,1,1,1,1,0.49,0.06,0.95,158.66,-890.97,113.12,0
1,1,1,1,1,0,0.46,0.04,0.65,168.62,-692.27,-27.54,0
1,1,1,1,1,0,0.32,0.05,0.63,-13.77,-3485.71,-181.75,0
1,1,1,1,1,0,-0.06,0.06,0.83,657.32,-5046.71,-204.00,0
1,1,1,1,1,0,-0.18,0.06,1.18,502.04,-1566.93,175.61,0
1,1,1,1,1,0,-0.27,0.07,0.81,75.41,366.05,-61.22,0
1,1,1,1,1,0,-0.22,0.03,0.82,54.44,-15.68,-130.49,0
1,1,1,1,1,0,-0.23,0.06,0.86,220.31,9.11,45.76,0
1,1,1,1,1,0,-0.19,-0.01,1.04,2624.40,136.63,-143.62,0
1,1,1,1,1,0,-0.12,-0.23,0.84,4725.36,1709.70,184.93,0
1,1,0,1,1,0,-0.13,-0.47,0.62,1943.78,240.01,-82.83,0
1,1,0,1,1,0,-0.09,-0.52,0.68,-450.57,-29.66,87.28,0
1,1,0,1,1,0,-0.09,-0.40,0.63,-1515.24,-206.33,136.00,0
1,1,1,1,1,0,-0.10,-0.20,0.80,-4859.45,-31.14,374.31,0
1,1,1,1,1,0,-0.04,0.14,0.87,-5080.39,59.95,309.49,0
1,1,1,1,1,0,-0.11,0.31,0.83,-625.75,659.01,140.23,0
1,1,1,1,1,0,-0.04,0.35,0.91,522.59,77.53,-60.80,0
1,1,1,1,1,0,0.04,0.31,0.99,1706.74,743.53,-692.27,0
1,1,1,1,1,0,0.10,0.20,0.94,3176.23,2721.63,-1516.51,0
1,1,1,1,1,0,0.06,-0.33,0.53,3472.37,2926.47,-1076.32,0
1,1,1,1,1,1,0.44,-0.17,0.99,-558.39,-364.99,643.34,0
1,1,1,1,1,0,0.36,-0.10,0.80,-288.73,-483.40,36.01,0
1,1,1,1,1,0,0.31,-0.08,0.77,-592.29,-870.21,228.14,0
1,1,1,1,1,0,0.06,0.16,0.89,-3515.58,-4087.32,1314.85,0
1,1,1,1,1,0,0.02,0.33,1.16,-1627.73,-2691.55,51.90,0
1,1,1,1,1,0,-0.25,0.32,0.76,492.94,254.62,57.62,0
1,1,1,1,1,0,-0.15,0.28,0.94,1466.94,127.10,-85.37,0
1,1,1,1,1,0,-0.24,0.10,0.82,4276.49,-1049.63,45.97,0
1,1,1,1,1,0,-0.15,-0.28,0.96,4866.23,-1619.68,489.33,0
1,1,1,1,1,0,-0.30,-0.39,0.61,658.17,421.55,378.33,0
1,1,1,1,1,0,-0.21,-0.37,0.82,-1073.15,1114.88,205.05,0
1,1,1,1,1,0,-0.12,-0.35,0.91,-2004.15,2642.62,728.28,0
1,1,1,1,1,0,0.09,-0.11,1.04,-2610.63,5224.23,1451.48,6
1,1,1,1,1,1,0.46,0.03,0.38,-855.38,699.90,775.31,0
1,1,1,1,1,0,0.39,0.09,1.00,198.91,210.56,-41.94,0
1,1,1,1,1,0,0.40,0.00,0.91,-724.68,779.97,938.42,0
1,1,1,1,1,0,0.47,0.20,0.81,-1603.58,2854.87,900.08,0
1,1,1,1,1,0,0.60,0.32,0.50,-235.98,817.89,250.81,0
1,1,1,1,1,0,0.68,0.34,0.66,298.90,130.70,-158.24,0
1,1,1,1,1,0,0.63,0.34,0.71,2110.28,-843.94,-1949.71,0
1,1,1,1,1,0,0.50,-0.07,0.73,3516.43,14.83,-1679.62,0
1,1,1,1,0,0,0.64,-0.25,0.65,1273.12,889.49,-355.46,0
1,1,1,1,0,0,0.65,-0.26,0.58,-229.84,126.04,215.43,0
1,1,1,1,0,0,0.65,-0.16,0.68,-1655.48,-406.72,1357.64,0
1,1,1,1,1,0,0.62,-0.05,0.84,-3091.28,271.36,2705.11,0
1,1,1,1,1,0,0.65,0.39,0.51,-802.21,233.23,720.44,0
1,1,1,1,1,0,0.64,0.39,0.74,368.59,9.96,-356.52,0
1,1,1,1,1,0,0.65,0.43,0.68,1289.22,199.97,-1648.49,0
1,1,1,1,1,0,0.66,0.12,0.49,3433.39,-65.46,-3261.59,0
1,1,1,1,0,0,0.64,-0.44,0.69,1666.49,-524.92,-1360.60,0
1,1,1,1,0,0,0.68,-0.24,0.62,65.67,-88.55,108.03,0
1,1,1,1,0,1,0.66,-0.14,0.44,689.94,-3456.06,-2078.29,0
1,1,1,1,1,0,0.25,-0.48,1.00,863.22,-1489.19,-1589.81,0
1,1,1,1,1,0,0.26,-0.47,0.88,522.17,208.02,-38.34,0
1,1,1,1,1,0,0.33,-0.46,0.81,211.62,-257.80,-83.25,0
1,1,1,1,1,0,0.17,-0.33,0.59,-2093.97,-3312.86,621.52,0
1,1,1,1,1,0,0.03,-0.11,0.85,-2678.21,-4072.91,-219.67,6
1,1,1,1,1,0,-0.24,-0.11,0.96,248.69,-393.16,-237.89,0
1,1,1,1,1,0,-0.21,-0.13,0.96,732.94,-384.27,47.66,0
1,1,1,1,1,0,-0.22,-0.11,0.77,-1196.65,-796.28,305.04,0
1,1,1,1,1,0,-0.28,0.00,0.70,-3716.40,-187.47,1272.27,0
1,1,1,1,1,0,-0.14,0.30,0.95,-1826.64,-883.77,818.73,0
1,1,1,1,1,0,-0.35,0.28,0.88,1331.58,-126.46,66.52,0
1,1,1,1,1,0,-0.36,0.19,0.72,-30.08,-969.98,36.01,0
1,1,1,1,1,0,-0.35,0.21,0.73,-3363.49,-1120.81,46.82,0
1,0,1,1,1,0,-0.45,0.40,0.34,-2187.60,439.55,-163.75,0
1,0,1,1,1,0,-0.48,0.50,0.73,1151.95,179.00,412.23,0
1,0,1,1,1,0,-0.48,0.33,0.65,4301.27,-1262.53,503.53,0
1,1,1,0,1,0,-0.38,0.20,0.66,4205.10,-1130.13,568.77,0
1,1,1,1,1,0,-0.59,-0.21,0.62,439.34,322.41,-90.03,0
1,1,1,0,1,0,-0.55,-0.09,0.95,595.89,891.61,-93.21,0
1,1,1,0,1,0,-0.36,-0.19,0.89,3662.81,4128.84,301.86,0
1,1,1,1,1,0,-0.22,-0.30,0.56,3357.77,2153.71,558.18,0
1,1,0,1,1,0,-0.09,-0.54,0.80,75.41,13.77,-185.99,0
1,1,1,1,1,0,-0.11,-0.53,0.77,-554.58,876.78,223.27,0
1,1,1,1,1,0,-0.02,-0.44,0.67,412.86,3289.98,693.12,0
1,1,1,1,1,0,0.26,-0.46,0.79,1121.66,-588.47,-291.48,0
1,1,1,1,1,0,0.14,-0.61,0.74,-55.92,754.76,-267.97,0
1,1,1,1,1,0,0.22,-0.49,0.82,-1460.80,1937.43,659.86,0
1,1,1,1,1,0,0.34,-0.29,0.63,-1436.02,3839.05,723.41,0
1,1,1,1,0,1,0.60,-0.24,0.58,-372.40,-58.47,192.56,0
1,1,1,1,1,0,0.59,-0.24,0.81,-83.89,366.89,-72.45,0
1,1,1,1,1,0,0.58,-0.31,0.66,-770.23,343.38,684.43,0
1,1,1,1,1,0,0.60,-0.11,0.73,-1484.31,692.27,1699.96,0
1,1,1,1,1,0,0.65,0.10,0.64,-1570.32,1135.85,1388.78,0
1,1,1,1,1,0,0.75,0.21,0.62,166.50,-100.83,-68.42,0
1,1,1,1,1,0,0.69,0.06,0.64,16.31,-257.38,39.61,0
1,1,1,1,1,0,0.54,0.12,0.52,-1842.74,-1673.48,2351.35,0
1,1,1,1,1,0,0.59,0.45,0.77,-1513.76,-1080.14,2153.28,0
1,1,1,1,1,0,0.45,0.56,0.78,-202.30,-405.87,313.94,0
1,1,1,1,1,0,0.42,0.65,0.70,672.99,-242.97,-257.38,0
1,1,1,1,1,0,0.33,0.44,0.59,1888.28,-2133.79,-1579.64,0
1,1,1,1,1,0,0.18,0.19,0.75,878.90,-4104.48,938.21,0
1,1,1,1,1,0,-0.03,0.40,0.91,-374.94,-1000.49,738.45,0
1,1,1,1,1,0,-0.11,0.38,0.91,-514.12,-350.37,137.90,0
1,1,1,1,1,0,-0.10,0.38,0.86,680.62,12.71,-223.48,0
1,1,1,1,1,0,-0.10,0.29,0.70,3606.46,-964.26,-1248.97,0
1,1,1,1,1,0,-0.12,-0.12,0.76,4385.79,-2610.42,-777.85,0
1,1,1,1,1,0,-0.24,-0.19,0.83,287.03,928.68,436.59,0
1,1,1,1,1,0,-0.21,-0.14,0.98,-743.53,-134.09,481.71,0

