tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz
0,1,0,1,1,1,0.01,-1.14,0.17,857.81,259.99,1073.98,3
0,1,0,1,1,1,-0.29,-0.87,-0.19,1019.33,-683.74,967.44,1
0,1,0,1,1,1,-0.38,-1.19,-0.02,585.96,78.36,-73.03,1
0,1,0,1,1,1,-0.34,-1.16,0.09,-1460.61,-34.88,-2311.54,1
0,1,0,1,1,1,0.02,-0.76,-0.13,-1541.72,195.55,-2456.57,3
0,1,0,1,1,1,0.36,-0.86,-0.14,24.92,24.74,-364.12,0
0,1,0,1,0,1,0.06,-1.14,-0.18,44.85,-344.70,-269.10,3
0,1,0,1,0,1,0.14,-1.00,-0.20,-548.50,94.51,-1406.83,0
0,1,0,1,0,1,0.25,-0.70,-0.35,1544.12,1177.77,-475.64,0
0,1,0,1,0,1,0.38,-0.73,0.14,3567.67,1421.09,-55.33,0
1,1,0,1,0,1,0.33,-1.05,0.56,1170.38,1182.92,1433.46,0
1,1,0,1,1,0,0.11,-1.02,0.56,-28.70,342.64,1074.84,0
1,1,0,1,1,0,0.08,-1.06,0.63,-1388.78,-294.87,858.50,0
1,1,0,1,1,1,-0.00,-0.91,0.24,-4471.53,-1079.82,-98.46,0
0,1,0,1,1,1,-0.02,-0.79,-0.23,-1765.45,-752.47,-465.68,1
0,1,0,1,1,1,0.08,-1.23,-0.09,-2419.29,-354.50,-680.64,3
0,1,0,1,0,1,0.22,-0.78,-0.54,-2716.39,-654.70,-1177.77,0
0,1,0,1,0,1,0.26,-0.71,-0.69,-513.79,-878.08,-196.92,0
0,1,0,1,0,1,0.20,-0.80,-0.53,1285.68,-1097.52,1469.37,0
0,1,0,1,1,1,-0.12,-0.97,-0.47,1489.48,-422.03,1776.45,1
0,1,0,1,1,1,-0.28,-1.13,-0.28,1372.97,882.72,1105.94,1
0,1,0,1,1,1,-0.23,-1.05,-0.22,953.69,1146.15,52.93,1
0,1,0,1,1,1,-0.16,-0.99,-0.21,1250.63,504.17,-1571.44,1
0,1,0,1,1,1,0.06,-1.00,0.03,845.44,625.48,-1693.28,3
0,1,0,1,1,1,0.27,-0.99,0.28,-209.47,-672.74,-170.12,0
0,1,0,1,1,1,-0.00,-1.13,-0.03,-104.99,-1605.98,-846.81,1
0,1,0,1,1,1,0.07,-1.12,-0.16,-1119.51,-300.37,-2619.48,3
0,1,0,1,0,1,0.50,-0.72,-0.18,-532.18,560.53,-1162.30,0
0,1,0,1,0,1,0.59,-0.80,-0.06,1018.13,-1047.17,1364.21,0
0,1,0,1,0,1,0.16,-0.92,-0.15,1327.09,18.56,2296.08,0
1,1,0,1,1,1,-0.08,-1.00,0.03,813.99,794.92,1421.95,0
1,1,0,1,1,1,0.01,-1.12,0.21,698.52,1419.88,1153.19,0
1,1,0,1,1,1,-0.04,-1.27,0.38,-1969.59,266.00,277.17,0
0,1,0,1,1,1,-0.17,-1.06,-0.04,-2860.73,-593.18,-569.29,1

0,1,0,1,1,1,-0.05,-0.82,-0.41,-1663.21,-1008.68,-1452.02,1
0,1,0,1,1,1,-0.01,-0.85,-0.45,-194.52,47.60,20.10,1
0,1,0,1,1,1,-0.06,-0.90,-0.44,1862.02,1092.54,264.46,1
0,1,0,1,1,1,0.19,-1.00,0.01,2673.95,750.75,-420.66,0
0,1,0,1,0,1,0.23,-1.04,0.21,1462.33,816.22,-433.03,0
0,1,0,1,1,1,0.21,-1.08,0.39,-2170.29,719.14,1030.68,0
0,1,0,1,1,1,0.02,-1.02,0.07,-3802.74,-264.11,898.36,3
0,1,0,1,1,1,-0.03,-0.88,-0.47,-2310.51,-991.15,-726.01,1
0,1,0,1,1,1,-0.07,-0.92,-0.60,-1440.85,-384.57,-1154.57,1
0,1,0,1,1,1,0.00,-0.82,-0.60,455.88,497.12,-1500.82,0
0,1,0,1,0,1,0.21,-0.80,-0.40,2367.91,240.23,-1295.82,0
0,1,0,1,0,1,0.36,-0.89,-0.04,2108.09,716.21,218.58,0
0,1,0,1,0,1,0.33,-1.10,0.20,598.85,290.58,1396.00,0
0,1,0,1,0,1,0.22,-1.12,0.02,-823.10,-1180.00,-812.61,0
0,1,0,1,0,1,0.18,-0.87,-0.31,428.90,-154.14,-677.21,0
1,1,0,1,0,1,0.30,-0.80,0.02,2527.71,1420.40,350.55,0
1,1,0,1,0,1,0.24,-0.86,0.40,2771.21,1601.34,952.83,0
1,1,0,1,1,0,0.12,-0.95,0.57,465.85,1450.99,1743.62,0
1,1,0,1,1,0,-0.13,-0.92,0.63,-1059.37,114.27,534.41,0
1,1,0,1,1,0,-0.11,-1.01,0.53,-2466.88,-718.45,38.49,0
1,1,0,1,1,1,-0.16,-0.82,0.06,-1818.37,-1097.35,-1257.84,0
1,1,0,1,1,1,0.13,-0.82,0.01,1995.71,607.10,-1139.28,3
1,1,0,1,1,1,0.12,-1.18,0.51,-984.45,1210.42,1920.44,0
1,1,0,1,1,1,-0.10,-1.11,0.27,-2658.83,-37.29,1015.04,0
0,1,0,1,1,1,-0.10,-1.02,0.03,-2795.44,-461.55,-183.35,1
0,1,0,1,1,1,-0.19,-0.92,-0.37,-1318.67,-1476.08,-2711.41,1
0,1,0,1,1,1,0.03,-0.82,-0.43,788.21,300.71,-733.74,0
0,1,0,1,0,1,0.15,-1.02,-0.13,1645.68,357.94,46.22,0
0,1,0,1,0,1,0.27,-1.21,0.09,-643.70,-50.35,1062.98,0
0,1,0,1,1,1,-0.05,-0.96,-0.30,-318.41,-308.62,396.08,1
0,1,0,1,1,1,-0.05,-0.99,-0.16,2245.73,339.38,-1311.63,1
0,1,0,1,1,1,0.24,-1.00,0.23,1182.92,43.30,-1893.12,0
0,1,0,1,0,1,0.44,-1.17,0.51,-3449.62,-100.87,2105.86,0
0,1,0,1,1,1,-0.01,-0.82,-0.18,-4059.81,-2066.51,255.01,1
0,1,0,1,1,1,-0.06,-0.71,-0.75,-1585.19,-1115.56,-819.32,1
0,1,0,1,1,1,0.08,-0.81,-0.67,372.71,861.42,969.85,0
0,1,0,1,1,1,-0.11,-0.88,-0.47,1600.66,1238.08,2222.53,1
0,1,0,1,1,1,-0.18,-1.09,-0.25,1259.91,524.62,1394.11,1
0,1,0,1,1,1,-0.31,-1.03,-0.24,706.59,62.20,113.58,1
0,1,0,1,1,1,-0.24,-1.03,-0.10,1204.57,-80.76,-1386.20,1
0,1,0,1,1,1,-0.16,-1.25,0.05,-445.92,114.10,-2593.87,1
0,1,0,1,1,1,0.21,-0.79,-0.18,-1104.05,-424.78,-3553.75,0
0,1,0,1,0,1,0.58,-0.71,-0.27,31.79,183.01,-1438.62,0
0,1,0,1,0,1,0.53,-0.74,-0.32,1327.09,517.23,936.17,0
0,1,0,1,0,1,0.35,-0.91,-0.07,2448.50,1250.11,388.52,0
0,1,0,1,0,1,0.42,-0.95,0.52,1858.76,1682.97,739.58,0
1,1,0,1,1,1,0.13,-0.98,0.44,-669.82,1063.67,1782.98,0
1,1,0,1,1,1,0.02,-0.93,0.38,-1208.87,144.17,1058.68,0
1,1,0,1,1,1,-0.02,-1.08,0.33,-2272.71,-606.24,427.70,0
0,1,0,1,1,1,-0.03,-1.05,-0.01,-2001.55,-611.05,-571.18,1
0,1,0,1,1,1,0.05,-1.07,-0.08,-2904.55,-718.28,-1357.68,3
0,1,0,1,0,1,0.09,-0.72,-0.53,-1676.78,-971.39,-1574.19,0
0,1,0,1,0,1,0.33,-0.73,-0.47,896.99,225.11,1080.85,0
0,1,0,1,1,1,0.06,-1.16,-0.19,525.82,-258.61,980.33,3
0,1,0,1,1,1,0.02,-1.13,-0.42,-938.23,-71.83,-2593.01,0
0,1,0,1,0,1,0.28,-0.86,-0.40,-131.97,489.39,-2730.83,0
0,1,0,1,0,1,0.53,-0.61,-0.35,1316.27,1044.77,-1002.84,0
0,1,0,1,0,1,0.66,-0.66,-0.03,2757.80,1159.90,138.33,0
0,1,0,1,0,1,0.58,-0.72,0.23,2088.50,1516.97,2046.06,0
1,1,0,1,1,1,0.21,-1.01,0.40,937.02,889.77,2169.61,0
1,1,0,1,1,1,0.08,-0.99,0.36,581.67,753.33,-100.87,0
1,1,0,1,1,1,0.21,-0.80,0.47,823.44,685.11,-155.34,0
1,1,0,1,1,0,0.19,-0.88,0.61,-329.07,53.27,152.25,0
1,1,0,1,1,0,0.20,-0.94,0.59,-2521.36,-1314.21,50.86,0
1,1,0,1,1,1,0.11,-0.88,0.14,-4798.88,-935.31,-283.01,0
0,1,0,1,0,1,0.23,-0.77,-0.36,-2616.73,-621.53,-850.25,0
0,1,0,1,0,1,0.30,-0.77,-0.54,762.61,-84.20,1047.52,0
0,1,0,1,1,1,0.22,-0.96,-0.14,1535.70,703.33,2940.98,0
0,1,0,1,1,1,-0.12,-1.07,0.05,752.99,320.30,3100.27,1
0,1,0,1,1,1,-0.39,-1.02,-0.07,214.80,-493.69,870.87,0
0,1,0,1,1,1,-0.37,-0.91,-0.09,437.67,-115.47,651.78,0
1,1,0,1,1,1,-0.42,-0.95,0.05,1899.14,65.13,151.22,0
1,1,0,1,1,1,-0.37,-1.07,0.45,-221.67,500.73,-30.93,0
1,1,0,1,1,0,-0.38,-0.92,0.14,-3305.10,939.77,-761.06,0
1,1,0,1,1,1,-0.31,-0.95,-0.34,-2638.38,221.33,-1538.80,0
1,1,0,1,1,1,-0.15,-0.82,-0.53,-1220.04,-61.52,-2138.85,0
0,1,0,1,1,1,-0.03,-0.97,-0.42,-206.38,261.88,-992.01,1
0,1,0,1,1,1,0.02,-0.95,-0.40,224.93,-118.91,-957.82,0
0,1,0,1,1,1,0.10,-1.04,-0.40,463.61,-130.08,-1633.31,0
0,1,0,1,1,1,0.17,-0.83,-0.43,709.17,653.67,-1989.87,0
0,1,0,1,0,1,0.39,-0.75,-0.24,1854.80,710.72,-695.25,0
0,1,0,1,0,1,0.39,-0.71,0.06,2984.63,1069.85,1101.99,0
1,1,0,1,1,1,0.23,-1.06,0.37,1317.13,1083.09,1929.90,0
0,1,0,1,1,1,0.13,-1.30,0.49,-1918.55,-375.46,313.09,0
0,1,0,1,1,1,0.14,-1.05,0.20,-4510.54,-447.12,31.10,0
0,1,0,1,1,1,0.15,-0.80,-0.45,-2106.37,-865.54,-877.57,0
0,1,0,1,1,1,0.15,-0.87,-0.45,-245.04,-54.47,289.37,0
0,1,0,1,1,1,0.20,-1.05,-0.24,-699.72,-254.15,183.52,0
0,1,0,1,0,1,-0.00,-0.75,-0.76,1179.31,-77.84,-250.19,1
1,1,0,1,0,1,0.15,-0.86,-0.03,4107.75,517.74,-872.59,3
1,1,0,1,0,1,0.33,-1.02,0.37,2722.06,590.43,30.59,0
1,1,0,1,0,1,0.24,-0.90,0.35,2172.01,117.02,627.38,0
1,1,0,1,1,1,0.14,-0.93,0.54,1383.28,452.96,777.22,0
1,1,0,1,1,0,0.14,-1.01,0.76,-1035.31,2.41,-170.63,0
1,1,0,1,1,1,0.08,-0.83,0.34,-4515.18,-364.29,-68.73,0
1,1,0,1,1,1,0.17,-0.85,0.01,-1541.72,175.79,17.18,0
0,1,0,1,1,1,0.16,-1.14,0.10,-1217.46,-429.08,297.79,3
0,1,0,1,1,1,0.00,-1.13,-0.23,-2053.45,-99.15,-2135.07,0
0,1,0,1,0,1,0.19,-0.76,-0.31,-319.79,208.61,-3775.25,0
0,1,0,1,0,1,0.87,-0.68,-0.09,827.91,47.43,-597.30,0
0,1,0,1,0,1,0.46,-0.75,-0.17,1276.92,364.12,3864.60,0
0,1,0,1,0,1,0.15,-0.87,-0.11,1079.48,-65.13,3957.22,0
0,1,0,1,1,1,-0.27,-0.95,0.07,624.11,537.16,3213.17,1
1,1,0,1,1,1,-0.65,-1.10,0.08,-520.49,540.77,207.41,0
1,1,0,1,1,1,-0.22,-0.78,0.02,-115.47,-19.93,-191.60,0
1,1,0,1,1,1,-0.45,-1.09,0.03,-589.06,264.80,-569.64,0
0,1,0,1,1,1,-0.31,-0.96,-0.11,-976.37,1017.79,-4412.76,1
0,1,0,1,1,1,0.18,-0.75,-0.11,-604.69,944.93,-3073.81,0
0,1,0,1,0,1,0.58,-0.70,-0.09,268.41,-482.52,1104.39,0
0,1,0,1,0,1,0.19,-0.89,-0.08,411.72,-484.58,3966.85,0
0,1,0,1,1,1,-0.32,-0.88,-0.11,577.03,-560.19,3737.10,1
1,1,0,1,1,1,-0.71,-1.40,0.09,122.69,-18.39,-566.37,0
0,1,0,1,1,1,-0.39,-1.06,0.04,-1194.61,89.35,-4477.72,0
0,1,0,1,1,1,0.18,-0.76,-0.07,-1037.38,89.18,-4296.60,0
0,1,0,1,0,1,0.81,-0.75,-0.05,-298.48,-13.23,-1069.34,0
0,1,0,1,0,1,0.53,-1.07,-0.02,-827.39,-984.97,-410.52,0
0,1,0,1,0,1,0.57,-0.76,-0.27,-1978.01,-1781.94,289.89,0
0,1,0,1,0,1,0.46,-0.61,-0.56,294.53,-1338.95,1419.88,0
0,1,0,1,0,1,0.24,-0.82,-0.45,1428.30,-21.31,3179.83,0

