tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz
1,0,1,1,1,1,-0.00,0.81,-0.74,-4523.93,-450.06,1302.58,0
1,0,1,1,0,1,0.04,0.95,-0.44,-5526.38,-720.74,1722.94,2
1,0,1,1,1,1,0.17,0.99,-0.04,-6841.72,-548.71,1690.06,2
1,0,1,1,1,0,0.21,0.85,0.30,-5459.39,-351.41,827.24,0
1,1,1,1,1,0,0.33,0.91,0.43,-1694.48,-459.88,-52.76,0
1,1,1,1,1,0,0.25,0.82,0.45,124.66,72.64,19.14,0
1,1,1,1,1,0,0.17,0.77,0.22,2456.69,2022.58,-2486.38,0
1,0,1,1,1,0,-0.05,0.89,0.28,1789.20,2649.57,-3747.24,0
1,0,1,1,1,0,-0.27,0.93,0.15,1601.23,2126.13,-3534.48,0
1,0,1,1,1,1,-0.45,0.86,-0.09,1470.18,1466.01,-2847.85,0
1,0,1,0,1,1,-0.55,0.99,-0.15,142.58,267.98,476.07,0
1,0,1,0,1,1,-0.44,1.00,-0.11,128.34,-1037.30,3564.66,0
1,0,1,1,1,1,-0.26,0.92,-0.08,544.79,-1254.48,5188.47,0
1,0,1,1,1,0,0.04,0.91,-0.05,213.25,-1319.75,5526.87,0
1,0,1,1,1,0,0.33,0.84,-0.16,608.34,-957.06,3807.85,0
1,0,1,1,0,1,0.53,0.78,-0.25,1378.65,-451.04,1484.66,0
1,0,1,1,0,1,0.57,0.74,-0.37,1180.86,-58.16,-1406.38,0
1,0,1,1,0,1,0.42,0.78,-0.34,-2894.72,582.58,-2353.13,0
1,0,1,1,0,1,0.29,0.87,-0.02,-6365.40,692.76,-786.26,0
1,0,1,1,1,0,0.27,0.77,0.25,-5446.38,178.65,-1156.07,0
1,1,1,1,1,0,0.25,0.78,0.52,-3874.85,179.39,-1076.32,0
1,1,1,1,1,0,0.26,0.78,0.71,-1010.80,-343.31,-591.66,0
1,1,1,1,1,0,0.27,0.81,0.61,2712.88,329.08,-348.71,0
1,1,1,1,1,0,0.13,0.94,0.31,6490.55,693.50,-1785.28,0
1,0,1,1,1,1,0.02,0.95,-0.02,6903.56,1010.80,-1738.65,0

1,0,1,1,1,1,-0.08,0.84,-0.35,4820.86,765.64,-839.51,0
1,0,1,1,1,1,-0.06,0.75,-0.66,897.91,57.42,189.20,0
1,0,1,1,1,1,-0.03,0.85,-0.72,-942.33,-179.39,-414.23,0
1,0,1,1,1,1,-0.14,0.77,-0.58,-1417.18,-60.61,-3405.64,0
1,0,1,1,1,1,-0.38,0.75,-0.45,-1509.20,-99.63,-4109.94,0
1,0,1,1,1,1,-0.49,0.67,-0.41,-1091.78,-199.26,-3069.69,0
1,0,1,1,1,1,-0.65,0.75,-0.40,-1392.39,-384.29,-1511.17,0
1,0,1,0,1,1,-0.71,0.88,-0.41,-677.30,-812.02,1423.31,0
1,0,1,0,1,1,-0.53,0.91,-0.19,-1001.72,-633.62,4179.88,0
1,0,1,1,1,1,-0.34,0.83,-0.18,-606.14,-1197.06,4284.42,0
1,0,1,1,1,1,-0.13,0.84,-0.20,1204.66,-560.74,2452.76,0
1,0,1,1,1,1,-0.00,0.95,-0.31,844.91,102.58,1675.34,0
1,0,1,1,1,1,0.09,1.06,-0.36,-2227.48,53.74,1046.38,2
1,0,1,1,0,1,0.18,1.02,-0.18,-5074.85,52.02,639.75,2
1,0,1,1,1,0,0.20,0.86,0.21,-5213.99,-22.58,83.93,0
1,0,1,1,1,0,0.14,0.61,0.42,-5412.52,863.56,105.77,0
1,1,1,1,1,0,0.18,0.68,0.84,-2752.39,114.36,-338.16,0
1,1,1,1,1,0,0.15,0.65,0.77,2264.05,-189.69,-245.40,0
1,1,1,1,1,0,0.14,0.84,0.47,7367.85,-108.96,-1484.91,0
1,0,1,1,1,0,-0.04,0.94,0.08,7713.62,666.99,-1545.03,0
1,0,1,1,1,1,-0.07,0.90,-0.38,6743.07,1069.45,-1822.82,0
1,0,1,1,1,1,-0.12,0.73,-0.77,4940.12,1081.47,-1206.87,0
0,0,1,1,1,1,-0.13,0.61,-0.90,-629.94,437.55,783.31,0
1,0,1,1,1,1,-0.04,0.79,-0.71,-5412.02,-419.63,2426.75,0
1,0,1,1,0,1,0.03,0.86,-0.42,-6514.11,-353.62,1719.26,2
1,0,1,1,1,1,0.13,0.89,-0.00,-6635.34,-77.79,598.28,2
1,1,1,1,1,0,0.20,0.91,0.38,-6493.99,107.24,342.82,0
1,1,1,1,1,0,0.17,0.76,0.69,-3655.95,-359.75,452.27,0
1,1,1,1,1,0,0.28,0.81,0.67,1279.75,-473.13,120.00,0
1,1,1,1,1,0,0.23,0.81,0.53,4077.79,-1700.86,884.17,0
1,0,1,1,1,0,0.29,0.72,0.23,3320.00,-2211.29,3103.56,0
1,0,1,1,1,0,0.47,0.67,-0.04,2784.29,-1351.90,2759.02,0
1,1,1,1,0,1,0.67,0.61,-0.14,613.50,-124.17,1458.90,0
1,0,1,1,0,1,0.79,0.67,-0.08,-370.55,76.32,-122.70,0
1,0,1,1,0,1,0.67,0.66,-0.42,795.34,988.47,-3200.74,0
1,0,1,1,0,0,0.33,0.71,-0.12,277.55,1702.09,-5370.55,0
1,0,1,1,1,0,0.10,0.89,-0.05,69.94,1529.82,-5649.57,2
1,0,1,1,1,1,-0.21,0.93,-0.07,4.17,1399.51,-5036.81,0
1,0,1,1,1,1,-0.54,0.93,-0.29,-307.24,438.28,-3666.26,0
1,0,1,0,1,1,-0.61,1.00,-0.24,-475.09,-514.36,343.07,0
1,0,1,0,1,1,-0.50,0.99,-0.14,1080.98,-228.22,3388.47,0
1,0,1,1,1,1,-0.29,0.89,-0.20,3356.07,51.53,4153.37,0
1,0,1,1,1,1,-0.14,0.75,-0.35,3776.20,739.63,3242.21,0
1,0,1,1,1,1,0.11,0.71,-0.52,904.05,380.37,170.80,2
1,0,1,1,0,1,0.11,0.96,-0.69,-3764.91,-456.69,311.66,2
1,0,1,1,0,1,0.18,0.96,-0.41,-6121.23,-405.64,1416.20,2
1,0,1,1,0,1,0.11,0.78,0.09,-6677.06,-247.85,1376.44,2
1,1,1,1,1,0,0.20,0.71,0.34,-6778.90,192.64,650.55,0
1,1,1,1,1,0,0.29,0.71,0.68,-1623.80,-341.84,-500.12,0
1,1,1,1,1,0,0.31,0.84,0.72,2153.62,-385.77,-466.99,0
1,1,1,1,1,0,0.20,0.83,0.38,5081.72,-231.90,-1225.52,0
1,0,1,1,1,0,0.15,0.83,-0.04,5829.45,152.15,-1875.83,0
1,0,1,1,1,1,0.09,0.92,-0.30,4580.61,478.53,-1456.93,2
1,0,1,1,1,1,0.01,0.99,-0.52,2243.93,411.53,-403.19,2
1,0,1,1,0,1,-0.01,0.93,-0.62,-546.99,337.18,-736.20,0
1,0,1,1,1,1,-0.10,0.77,-0.54,-894.48,760.00,-4065.52,0
1,0,1,1,1,1,-0.26,0.70,-0.48,-1235.83,577.67,-4004.91,0
1,0,1,1,1,1,-0.44,0.74,-0.45,-562.70,228.22,-2923.19,0
1,0,1,1,1,1,-0.56,0.86,-0.53,-747.98,-454.72,-140.37,0
1,0,1,1,1,1,-0.52,0.94,-0.52,399.26,-360.98,3210.55,0
1,0,1,1,1,1,-0.32,0.85,-0.42,1081.72,-272.39,5222.09,0
1,0,1,1,1,1,-0.07,0.87,-0.39,-60.12,-435.58,4930.31,0
1,0,1,1,1,1,0.22,0.90,-0.57,1271.17,-588.96,2970.55,0
1,0,1,1,0,1,0.32,0.82,-0.67,1328.34,-66.26,1082.21,0
1,0,1,1,0,1,0.30,0.70,-0.80,1706.26,-194.11,-2156.81,0
1,0,1,1,0,1,0.09,0.69,-0.75,245.40,10.55,-4981.10,2
1,0,1,1,1,1,-0.13,0.65,-0.69,-727.61,-487.36,-4326.14,0
1,0,1,1,1,1,-0.21,0.74,-0.69,-733.50,-520.49,-2476.56,0
1,0,1,1,1,1,-0.44,0.93,-0.85,-280.49,-307.24,263.31,0
1,0,1,1,1,1,-0.29,0.85,-0.73,-1334.48,-183.07,3742.58,0
1,0,1,1,1,1,-0.08,0.81,-0.46,-2910.18,-723.19,4810.06,0
1,0,1,1,1,1,0.16,0.75,-0.41,-2085.64,-649.82,4424.05,0
1,0,1,1,0,1,0.47,0.83,-0.39,-1036.81,-221.35,3352.88,0
1,0,1,1,0,1,0.51,0.88,-0.40,-642.94,56.20,905.77,0
1,0,1,1,0,1,0.50,0.82,-0.32,-2474.60,599.51,-2374.72,0
1,0,1,1,0,0,0.40,0.93,-0.08,-4742.82,607.12,-1324.66,0
1,0,1,1,1,0,0.39,0.89,0.18,-4404.42,-445.64,783.07,0
1,0,1,1,1,0,0.42,0.82,0.35,-2000.49,-898.16,690.31,0
1,1,1,1,1,0,0.56,0.96,0.48,1150.18,-643.93,-97.18,0
1,1,1,1,1,0,0.39,0.84,0.10,5603.44,-549.45,-1316.07,0
1,0,1,1,0,0,0.34,0.73,-0.27,2260.37,524.17,-331.78,0
1,0,1,1,0,0,0.31,0.82,-0.27,2778.90,570.06,-2408.34,0
1,0,1,1,0,0,0.26,1.02,-0.47,1615.71,306.01,-589.45,0
1,0,1,1,0,1,0.19,0.96,-0.48,-169.82,170.80,-210.06,0
1,0,1,1,0,1,0.11,0.80,-0.47,-23.07,586.50,-4578.16,2
1,0,1,1,1,1,-0.18,0.80,-0.41,263.31,491.78,-6078.28,0
1,0,1,1,1,1,-0.43,0.80,-0.49,-166.87,520.25,-3864.79,0
1,0,1,1,1,1,-0.53,0.73,-0.57,-1537.67,-520.98,-287.12,0
1,0,1,0,1,1,-0.51,0.86,-0.53,-949.69,-697.67,3110.67,0
1,0,1,1,1,1,-0.27,0.95,-0.42,2677.30,-109.20,3716.56,0
1,0,1,1,1,1,-0.14,0.71,-0.58,3799.75,1022.82,1443.44,0
1,0,1,1,1,1,-0.05,0.61,-0.70,2736.69,433.87,-413.74,0
1,0,1,1,1,1,-0.09,0.57,-1.02,-1821.10,-33.37,-229.94,0
1,0,1,1,1,1,-0.02,0.77,-0.80,-5919.75,-563.68,1160.49,0
1,0,1,1,1,1,-0.03,0.80,-0.21,-5931.78,-522.21,1174.48,0
1,0,1,1,1,1,0.04,0.88,0.03,-6755.58,-827.48,663.80,0
1,0,1,1,1,0,0.09,0.96,0.33,-5198.28,-761.23,453.25,2
1,1,1,1,1,0,0.19,0.93,0.60,-1511.17,-970.55,402.45,0
1,1,1,1,1,0,0.24,0.93,0.48,3627.48,-1122.94,882.21,0
1,0,1,1,1,0,0.23,0.77,0.14,544.54,-559.02,2442.21,0
1,0,1,1,1,0,0.37,0.76,0.28,-2464.54,-648.83,2651.78,0
1,1,1,1,1,0,0.55,0.61,0.37,-1150.43,-508.47,733.99,0
1,1,1,1,1,0,0.56,0.68,0.35,1007.61,858.40,-1512.15,0
1,1,1,1,1,0,0.29,0.72,0.26,1342.09,2533.01,-4309.94,0
1,1,1,1,1,0,0.04,0.92,0.33,72.39,2789.45,-4703.56,0
1,0,1,1,1,0,-0.24,0.81,0.26,-1912.39,2045.89,-3257.42,0
1,0,1,0,1,0,-0.39,1.00,0.47,-1942.58,-160.98,-448.10,0
1,0,1,1,1,0,-0.19,1.02,0.50,1010.55,-2311.17,4043.93,0
1,0,1,1,1,0,-0.07,0.80,0.33,2894.72,-2413.99,4593.87,0
1,0,1,1,1,0,0.17,0.75,0.12,659.39,-1664.05,3112.64,0
1,1,1,1,0,0,0.55,0.87,0.07,-386.50,-554.11,982.82,0
1,1,1,1,0,0,0.41,0.92,0.06,2315.09,955.09,-2857.67,0
1,0,1,1,1,1,0.18,0.96,-0.11,2730.31,1653.01,-5502.09,0
1,0,1,1,1,1,-0.10,0.93,-0.22,91.04,1804.17,-4585.03,0
1,0,1,1,1,1,-0.39,0.83,-0.16,-1810.31,838.77,-2805.15,0
1,0,1,1,1,1,-0.49,1.12,-0.18,-795.58,-876.32,-839.02,0
1,0,1,1,1,1,-0.36,1.08,-0.13,2353.62,-607.61,3105.52,0
1,0,1,1,1,1,-0.25,0.87,-0.20,3758.77,-235.58,3097.42,0
1,0,1,1,1,1,-0.07,0.70,-0.41,3302.33,-10.55,1946.26,0

